# Time(s)	Strain
4.70100e+00	5.58959e-05
4.70110e+00	5.58881e-05
4.70120e+00	5.58803e-05
4.70130e+00	5.58725e-05
4.70140e+00	5.58647e-05
4.70150e+00	5.58569e-05
4.70160e+00	5.58491e-05
4.70170e+00	5.58413e-05
4.70180e+00	5.58335e-05
4.70190e+00	5.58257e-05
4.70200e+00	5.58179e-05
4.70210e+00	5.58101e-05
4.70220e+00	5.58023e-05
4.70230e+00	5.57945e-05
4.70240e+00	5.57867e-05
4.70250e+00	5.57788e-05
4.70260e+00	5.57710e-05
4.70270e+00	5.57632e-05
4.70280e+00	5.57554e-05
4.70290e+00	5.57476e-05
4.70300e+00	5.57398e-05
4.70310e+00	5.57319e-05
4.70320e+00	5.57241e-05
4.70330e+00	5.57163e-05
4.70340e+00	5.57085e-05
4.70350e+00	5.57007e-05
4.70360e+00	5.56928e-05
4.70370e+00	5.56850e-05
4.70380e+00	5.56772e-05
4.70390e+00	5.56693e-05
4.70400e+00	5.56615e-05
4.70410e+00	5.56537e-05
4.70420e+00	5.56459e-05
4.70430e+00	5.56380e-05
4.70440e+00	5.56302e-05
4.70450e+00	5.56224e-05
4.70460e+00	5.56145e-05
4.70470e+00	5.56067e-05
4.70480e+00	5.55988e-05
4.70490e+00	5.55910e-05
4.70500e+00	5.55832e-05
4.70510e+00	5.55753e-05
4.70520e+00	5.55675e-05
4.70530e+00	5.55596e-05
4.70540e+00	5.55518e-05
4.70550e+00	5.55439e-05
4.70560e+00	5.55361e-05
4.70570e+00	5.55282e-05
4.70580e+00	5.55204e-05
4.70590e+00	5.55125e-05
4.70600e+00	5.55047e-05
4.70610e+00	5.54968e-05
4.70620e+00	5.54890e-05
4.70630e+00	5.54811e-05
4.70640e+00	5.54733e-05
4.70650e+00	5.54654e-05
4.70660e+00	5.54576e-05
4.70670e+00	5.54497e-05
4.70680e+00	5.54418e-05
4.70690e+00	5.54340e-05
4.70700e+00	5.54261e-05
4.70710e+00	5.54183e-05
4.70720e+00	5.54104e-05
4.70730e+00	5.54025e-05
4.70740e+00	5.53947e-05
4.70750e+00	5.53868e-05
4.70760e+00	5.53789e-05
4.70770e+00	5.53710e-05
4.70780e+00	5.53632e-05
4.70790e+00	5.53553e-05
4.70800e+00	5.53474e-05
4.70810e+00	5.53395e-05
4.70820e+00	5.53317e-05
4.70830e+00	5.53238e-05
4.70840e+00	5.53159e-05
4.70850e+00	5.53080e-05
4.70860e+00	5.53002e-05
4.70870e+00	5.52923e-05
4.70880e+00	5.52844e-05
4.70890e+00	5.52765e-05
4.70900e+00	5.52686e-05
4.70910e+00	5.52607e-05
4.70920e+00	5.52528e-05
4.70930e+00	5.52450e-05
4.70940e+00	5.52371e-05
4.70950e+00	5.52292e-05
4.70960e+00	5.52213e-05
4.70970e+00	5.52134e-05
4.70980e+00	5.52055e-05
4.70990e+00	5.51976e-05
4.71000e+00	5.51897e-05
4.71010e+00	5.51818e-05
4.71020e+00	5.51739e-05
4.71030e+00	5.51660e-05
4.71040e+00	5.51581e-05
4.71050e+00	5.51502e-05
4.71060e+00	5.51423e-05
4.71070e+00	5.51344e-05
4.71080e+00	5.51265e-05
4.71090e+00	5.51186e-05
4.71100e+00	5.51107e-05
4.71110e+00	5.51028e-05
4.71120e+00	5.50949e-05
4.71130e+00	5.50869e-05
4.71140e+00	5.50790e-05
4.71150e+00	5.50711e-05
4.71160e+00	5.50632e-05
4.71170e+00	5.50553e-05
4.71180e+00	5.50474e-05
4.71190e+00	5.50395e-05
4.71200e+00	5.50315e-05
4.71210e+00	5.50236e-05
4.71220e+00	5.50157e-05
4.71230e+00	5.50078e-05
4.71240e+00	5.49998e-05
4.71250e+00	5.49919e-05
4.71260e+00	5.49840e-05
4.71270e+00	5.49761e-05
4.71280e+00	5.49681e-05
4.71290e+00	5.49602e-05
4.71300e+00	5.49523e-05
4.71310e+00	5.49443e-05
4.71320e+00	5.49364e-05
4.71330e+00	5.49285e-05
4.71340e+00	5.49205e-05
4.71350e+00	5.49126e-05
4.71360e+00	5.49047e-05
4.71370e+00	5.48967e-05
4.71380e+00	5.48888e-05
4.71390e+00	5.48809e-05
4.71400e+00	5.48729e-05
4.71410e+00	5.48650e-05
4.71420e+00	5.48570e-05
4.71430e+00	5.48491e-05
4.71440e+00	5.48411e-05
4.71450e+00	5.48332e-05
4.71460e+00	5.48252e-05
4.71470e+00	5.48173e-05
4.71480e+00	5.48093e-05
4.71490e+00	5.48014e-05
4.71500e+00	5.47934e-05
4.71510e+00	5.47855e-05
4.71520e+00	5.47775e-05
4.71530e+00	5.47696e-05
4.71540e+00	5.47616e-05
4.71550e+00	5.47537e-05
4.71560e+00	5.47457e-05
4.71570e+00	5.47377e-05
4.71580e+00	5.47298e-05
4.71590e+00	5.47218e-05
4.71600e+00	5.47138e-05
4.71610e+00	5.47059e-05
4.71620e+00	5.46979e-05
4.71630e+00	5.46899e-05
4.71640e+00	5.46820e-05
4.71650e+00	5.46740e-05
4.71660e+00	5.46660e-05
4.71670e+00	5.46581e-05
4.71680e+00	5.46501e-05
4.71690e+00	5.46421e-05
4.71700e+00	5.46341e-05
4.71710e+00	5.46262e-05
4.71720e+00	5.46182e-05
4.71730e+00	5.46102e-05
4.71740e+00	5.46022e-05
4.71750e+00	5.45942e-05
4.71760e+00	5.45863e-05
4.71770e+00	5.45783e-05
4.71780e+00	5.45703e-05
4.71790e+00	5.45623e-05
4.71800e+00	5.45543e-05
4.71810e+00	5.45463e-05
4.71820e+00	5.45384e-05
4.71830e+00	5.45304e-05
4.71840e+00	5.45224e-05
4.71850e+00	5.45144e-05
4.71860e+00	5.45064e-05
4.71870e+00	5.44984e-05
4.71880e+00	5.44904e-05
4.71890e+00	5.44824e-05
4.71900e+00	5.44744e-05
4.71910e+00	5.44664e-05
4.71920e+00	5.44584e-05
4.71930e+00	5.44504e-05
4.71940e+00	5.44424e-05
4.71950e+00	5.44344e-05
4.71960e+00	5.44264e-05
4.71970e+00	5.44184e-05
4.71980e+00	5.44104e-05
4.71990e+00	5.44024e-05
4.72000e+00	5.43944e-05
4.72010e+00	5.43864e-05
4.72020e+00	5.43783e-05
4.72030e+00	5.43703e-05
4.72040e+00	5.43623e-05
4.72050e+00	5.43543e-05
4.72060e+00	5.43463e-05
4.72070e+00	5.43383e-05
4.72080e+00	5.43302e-05
4.72090e+00	5.43222e-05
4.72100e+00	5.43142e-05
4.72110e+00	5.43062e-05
4.72120e+00	5.42982e-05
4.72130e+00	5.42901e-05
4.72140e+00	5.42821e-05
4.72150e+00	5.42741e-05
4.72160e+00	5.42661e-05
4.72170e+00	5.42580e-05
4.72180e+00	5.42500e-05
4.72190e+00	5.42420e-05
4.72200e+00	5.42339e-05
4.72210e+00	5.42259e-05
4.72220e+00	5.42179e-05
4.72230e+00	5.42098e-05
4.72240e+00	5.42018e-05
4.72250e+00	5.41938e-05
4.72260e+00	5.41857e-05
4.72270e+00	5.41777e-05
4.72280e+00	5.41697e-05
4.72290e+00	5.41616e-05
4.72300e+00	5.41536e-05
4.72310e+00	5.41455e-05
4.72320e+00	5.41375e-05
4.72330e+00	5.41294e-05
4.72340e+00	5.41214e-05
4.72350e+00	5.41133e-05
4.72360e+00	5.41053e-05
4.72370e+00	5.40972e-05
4.72380e+00	5.40892e-05
4.72390e+00	5.40811e-05
4.72400e+00	5.40731e-05
4.72410e+00	5.40650e-05
4.72420e+00	5.40570e-05
4.72430e+00	5.40489e-05
4.72440e+00	5.40409e-05
4.72450e+00	5.40328e-05
4.72460e+00	5.40247e-05
4.72470e+00	5.40167e-05
4.72480e+00	5.40086e-05
4.72490e+00	5.40006e-05
4.72500e+00	5.39925e-05
4.72510e+00	5.39844e-05
4.72520e+00	5.39764e-05
4.72530e+00	5.39683e-05
4.72540e+00	5.39602e-05
4.72550e+00	5.39521e-05
4.72560e+00	5.39441e-05
4.72570e+00	5.39360e-05
4.72580e+00	5.39279e-05
4.72590e+00	5.39199e-05
4.72600e+00	5.39118e-05
4.72610e+00	5.39037e-05
4.72620e+00	5.38956e-05
4.72630e+00	5.38875e-05
4.72640e+00	5.38795e-05
4.72650e+00	5.38714e-05
4.72660e+00	5.38633e-05
4.72670e+00	5.38552e-05
4.72680e+00	5.38471e-05
4.72690e+00	5.38390e-05
4.72700e+00	5.38310e-05
4.72710e+00	5.38229e-05
4.72720e+00	5.38148e-05
4.72730e+00	5.38067e-05
4.72740e+00	5.37986e-05
4.72750e+00	5.37905e-05
4.72760e+00	5.37824e-05
4.72770e+00	5.37743e-05
4.72780e+00	5.37662e-05
4.72790e+00	5.37581e-05
4.72800e+00	5.37500e-05
4.72810e+00	5.37419e-05
4.72820e+00	5.37338e-05
4.72830e+00	5.37257e-05
4.72840e+00	5.37176e-05
4.72850e+00	5.37095e-05
4.72860e+00	5.37014e-05
4.72870e+00	5.36933e-05
4.72880e+00	5.36852e-05
4.72890e+00	5.36771e-05
4.72900e+00	5.36690e-05
4.72910e+00	5.36609e-05
4.72920e+00	5.36527e-05
4.72930e+00	5.36446e-05
4.72940e+00	5.36365e-05
4.72950e+00	5.36284e-05
4.72960e+00	5.36203e-05
4.72970e+00	5.36122e-05
4.72980e+00	5.36041e-05
4.72990e+00	5.35959e-05
4.73000e+00	5.35878e-05
4.73010e+00	5.35797e-05
4.73020e+00	5.35716e-05
4.73030e+00	5.35634e-05
4.73040e+00	5.35553e-05
4.73050e+00	5.35472e-05
4.73060e+00	5.35391e-05
4.73070e+00	5.35309e-05
4.73080e+00	5.35228e-05
4.73090e+00	5.35147e-05
4.73100e+00	5.35065e-05
4.73110e+00	5.34984e-05
4.73120e+00	5.34903e-05
4.73130e+00	5.34821e-05
4.73140e+00	5.34740e-05
4.73150e+00	5.34659e-05
4.73160e+00	5.34577e-05
4.73170e+00	5.34496e-05
4.73180e+00	5.34414e-05
4.73190e+00	5.34333e-05
4.73200e+00	5.34252e-05
4.73210e+00	5.34170e-05
4.73220e+00	5.34089e-05
4.73230e+00	5.34007e-05
4.73240e+00	5.33926e-05
4.73250e+00	5.33844e-05
4.73260e+00	5.33763e-05
4.73270e+00	5.33681e-05
4.73280e+00	5.33600e-05
4.73290e+00	5.33518e-05
4.73300e+00	5.33437e-05
4.73310e+00	5.33355e-05
4.73320e+00	5.33273e-05
4.73330e+00	5.33192e-05
4.73340e+00	5.33110e-05
4.73350e+00	5.33029e-05
4.73360e+00	5.32947e-05
4.73370e+00	5.32865e-05
4.73380e+00	5.32784e-05
4.73390e+00	5.32702e-05
4.73400e+00	5.32621e-05
4.73410e+00	5.32539e-05
4.73420e+00	5.32457e-05
4.73430e+00	5.32376e-05
4.73440e+00	5.32294e-05
4.73450e+00	5.32212e-05
4.73460e+00	5.32130e-05
4.73470e+00	5.32049e-05
4.73480e+00	5.31967e-05
4.73490e+00	5.31885e-05
4.73500e+00	5.31803e-05
4.73510e+00	5.31722e-05
4.73520e+00	5.31640e-05
4.73530e+00	5.31558e-05
4.73540e+00	5.31476e-05
4.73550e+00	5.31394e-05
4.73560e+00	5.31313e-05
4.73570e+00	5.31231e-05
4.73580e+00	5.31149e-05
4.73590e+00	5.31067e-05
4.73600e+00	5.30985e-05
4.73610e+00	5.30903e-05
4.73620e+00	5.30821e-05
4.73630e+00	5.30739e-05
4.73640e+00	5.30657e-05
4.73650e+00	5.30575e-05
4.73660e+00	5.30494e-05
4.73670e+00	5.30412e-05
4.73680e+00	5.30330e-05
4.73690e+00	5.30248e-05
4.73700e+00	5.30166e-05
4.73710e+00	5.30084e-05
4.73720e+00	5.30002e-05
4.73730e+00	5.29920e-05
4.73740e+00	5.29838e-05
4.73750e+00	5.29755e-05
4.73760e+00	5.29673e-05
4.73770e+00	5.29591e-05
4.73780e+00	5.29509e-05
4.73790e+00	5.29427e-05
4.73800e+00	5.29345e-05
4.73810e+00	5.29263e-05
4.73820e+00	5.29181e-05
4.73830e+00	5.29099e-05
4.73840e+00	5.29017e-05
4.73850e+00	5.28934e-05
4.73860e+00	5.28852e-05
4.73870e+00	5.28770e-05
4.73880e+00	5.28688e-05
4.73890e+00	5.28606e-05
4.73900e+00	5.28523e-05
4.73910e+00	5.28441e-05
4.73920e+00	5.28359e-05
4.73930e+00	5.28277e-05
4.73940e+00	5.28194e-05
4.73950e+00	5.28112e-05
4.73960e+00	5.28030e-05
4.73970e+00	5.27948e-05
4.73980e+00	5.27865e-05
4.73990e+00	5.27783e-05
4.74000e+00	5.27701e-05
4.74010e+00	5.27618e-05
4.74020e+00	5.27536e-05
4.74030e+00	5.27454e-05
4.74040e+00	5.27371e-05
4.74050e+00	5.27289e-05
4.74060e+00	5.27206e-05
4.74070e+00	5.27124e-05
4.74080e+00	5.27042e-05
4.74090e+00	5.26959e-05
4.74100e+00	5.26877e-05
4.74110e+00	5.26794e-05
4.74120e+00	5.26712e-05
4.74130e+00	5.26629e-05
4.74140e+00	5.26547e-05
4.74150e+00	5.26464e-05
4.74160e+00	5.26382e-05
4.74170e+00	5.26299e-05
4.74180e+00	5.26217e-05
4.74190e+00	5.26134e-05
4.74200e+00	5.26052e-05
4.74210e+00	5.25969e-05
4.74220e+00	5.25887e-05
4.74230e+00	5.25804e-05
4.74240e+00	5.25721e-05
4.74250e+00	5.25639e-05
4.74260e+00	5.25556e-05
4.74270e+00	5.25474e-05
4.74280e+00	5.25391e-05
4.74290e+00	5.25308e-05
4.74300e+00	5.25226e-05
4.74310e+00	5.25143e-05
4.74320e+00	5.25060e-05
4.74330e+00	5.24978e-05
4.74340e+00	5.24895e-05
4.74350e+00	5.24812e-05
4.74360e+00	5.24729e-05
4.74370e+00	5.24647e-05
4.74380e+00	5.24564e-05
4.74390e+00	5.24481e-05
4.74400e+00	5.24398e-05
4.74410e+00	5.24316e-05
4.74420e+00	5.24233e-05
4.74430e+00	5.24150e-05
4.74440e+00	5.24067e-05
4.74450e+00	5.23984e-05
4.74460e+00	5.23901e-05
4.74470e+00	5.23819e-05
4.74480e+00	5.23736e-05
4.74490e+00	5.23653e-05
4.74500e+00	5.23570e-05
4.74510e+00	5.23487e-05
4.74520e+00	5.23404e-05
4.74530e+00	5.23321e-05
4.74540e+00	5.23238e-05
4.74550e+00	5.23155e-05
4.74560e+00	5.23072e-05
4.74570e+00	5.22990e-05
4.74580e+00	5.22907e-05
4.74590e+00	5.22824e-05
4.74600e+00	5.22741e-05
4.74610e+00	5.22658e-05
4.74620e+00	5.22575e-05
4.74630e+00	5.22491e-05
4.74640e+00	5.22408e-05
4.74650e+00	5.22325e-05
4.74660e+00	5.22242e-05
4.74670e+00	5.22159e-05
4.74680e+00	5.22076e-05
4.74690e+00	5.21993e-05
4.74700e+00	5.21910e-05
4.74710e+00	5.21827e-05
4.74720e+00	5.21744e-05
4.74730e+00	5.21661e-05
4.74740e+00	5.21577e-05
4.74750e+00	5.21494e-05
4.74760e+00	5.21411e-05
4.74770e+00	5.21328e-05
4.74780e+00	5.21245e-05
4.74790e+00	5.21161e-05
4.74800e+00	5.21078e-05
4.74810e+00	5.20995e-05
4.74820e+00	5.20912e-05
4.74830e+00	5.20829e-05
4.74840e+00	5.20745e-05
4.74850e+00	5.20662e-05
4.74860e+00	5.20579e-05
4.74870e+00	5.20495e-05
4.74880e+00	5.20412e-05
4.74890e+00	5.20329e-05
4.74900e+00	5.20245e-05
4.74910e+00	5.20162e-05
4.74920e+00	5.20079e-05
4.74930e+00	5.19995e-05
4.74940e+00	5.19912e-05
4.74950e+00	5.19829e-05
4.74960e+00	5.19745e-05
4.74970e+00	5.19662e-05
4.74980e+00	5.19578e-05
4.74990e+00	5.19495e-05
4.75000e+00	5.19411e-05
4.75010e+00	5.19328e-05
4.75020e+00	5.19245e-05
4.75030e+00	5.19161e-05
4.75040e+00	5.19078e-05
4.75050e+00	5.18994e-05
4.75060e+00	5.18911e-05
4.75070e+00	5.18827e-05
4.75080e+00	5.18744e-05
4.75090e+00	5.18660e-05
4.75100e+00	5.18576e-05
4.75110e+00	5.18493e-05
4.75120e+00	5.18409e-05
4.75130e+00	5.18326e-05
4.75140e+00	5.18242e-05
4.75150e+00	5.18158e-05
4.75160e+00	5.18075e-05
4.75170e+00	5.17991e-05
4.75180e+00	5.17908e-05
4.75190e+00	5.17824e-05
4.75200e+00	5.17740e-05
4.75210e+00	5.17657e-05
4.75220e+00	5.17573e-05
4.75230e+00	5.17489e-05
4.75240e+00	5.17405e-05
4.75250e+00	5.17322e-05
4.75260e+00	5.17238e-05
4.75270e+00	5.17154e-05
4.75280e+00	5.17071e-05
4.75290e+00	5.16987e-05
4.75300e+00	5.16903e-05
4.75310e+00	5.16819e-05
4.75320e+00	5.16735e-05
4.75330e+00	5.16652e-05
4.75340e+00	5.16568e-05
4.75350e+00	5.16484e-05
4.75360e+00	5.16400e-05
4.75370e+00	5.16316e-05
4.75380e+00	5.16232e-05
4.75390e+00	5.16148e-05
4.75400e+00	5.16065e-05
4.75410e+00	5.15981e-05
4.75420e+00	5.15897e-05
4.75430e+00	5.15813e-05
4.75440e+00	5.15729e-05
4.75450e+00	5.15645e-05
4.75460e+00	5.15561e-05
4.75470e+00	5.15477e-05
4.75480e+00	5.15393e-05
4.75490e+00	5.15309e-05
4.75500e+00	5.15225e-05
4.75510e+00	5.15141e-05
4.75520e+00	5.15057e-05
4.75530e+00	5.14973e-05
4.75540e+00	5.14889e-05
4.75550e+00	5.14805e-05
4.75560e+00	5.14721e-05
4.75570e+00	5.14637e-05
4.75580e+00	5.14553e-05
4.75590e+00	5.14469e-05
4.75600e+00	5.14384e-05
4.75610e+00	5.14300e-05
4.75620e+00	5.14216e-05
4.75630e+00	5.14132e-05
4.75640e+00	5.14048e-05
4.75650e+00	5.13964e-05
4.75660e+00	5.13880e-05
4.75670e+00	5.13795e-05
4.75680e+00	5.13711e-05
4.75690e+00	5.13627e-05
4.75700e+00	5.13543e-05
4.75710e+00	5.13458e-05
4.75720e+00	5.13374e-05
4.75730e+00	5.13290e-05
4.75740e+00	5.13206e-05
4.75750e+00	5.13121e-05
4.75760e+00	5.13037e-05
4.75770e+00	5.12953e-05
4.75780e+00	5.12869e-05
4.75790e+00	5.12784e-05
4.75800e+00	5.12700e-05
4.75810e+00	5.12616e-05
4.75820e+00	5.12531e-05
4.75830e+00	5.12447e-05
4.75840e+00	5.12362e-05
4.75850e+00	5.12278e-05
4.75860e+00	5.12194e-05
4.75870e+00	5.12109e-05
4.75880e+00	5.12025e-05
4.75890e+00	5.11940e-05
4.75900e+00	5.11856e-05
4.75910e+00	5.11771e-05
4.75920e+00	5.11687e-05
4.75930e+00	5.11603e-05
4.75940e+00	5.11518e-05
4.75950e+00	5.11434e-05
4.75960e+00	5.11349e-05
4.75970e+00	5.11264e-05
4.75980e+00	5.11180e-05
4.75990e+00	5.11095e-05
4.76000e+00	5.11011e-05
4.76010e+00	5.10926e-05
4.76020e+00	5.10842e-05
4.76030e+00	5.10757e-05
4.76040e+00	5.10672e-05
4.76050e+00	5.10588e-05
4.76060e+00	5.10503e-05
4.76070e+00	5.10419e-05
4.76080e+00	5.10334e-05
4.76090e+00	5.10249e-05
4.76100e+00	5.10165e-05
4.76110e+00	5.10080e-05
4.76120e+00	5.09995e-05
4.76130e+00	5.09911e-05
4.76140e+00	5.09826e-05
4.76150e+00	5.09741e-05
4.76160e+00	5.09656e-05
4.76170e+00	5.09572e-05
4.76180e+00	5.09487e-05
4.76190e+00	5.09402e-05
4.76200e+00	5.09317e-05
4.76210e+00	5.09233e-05
4.76220e+00	5.09148e-05
4.76230e+00	5.09063e-05
4.76240e+00	5.08978e-05
4.76250e+00	5.08893e-05
4.76260e+00	5.08808e-05
4.76270e+00	5.08724e-05
4.76280e+00	5.08639e-05
4.76290e+00	5.08554e-05
4.76300e+00	5.08469e-05
4.76310e+00	5.08384e-05
4.76320e+00	5.08299e-05
4.76330e+00	5.08214e-05
4.76340e+00	5.08129e-05
4.76350e+00	5.08044e-05
4.76360e+00	5.07959e-05
4.76370e+00	5.07874e-05
4.76380e+00	5.07789e-05
4.76390e+00	5.07704e-05
4.76400e+00	5.07619e-05
4.76410e+00	5.07534e-05
4.76420e+00	5.07449e-05
4.76430e+00	5.07364e-05
4.76440e+00	5.07279e-05
4.76450e+00	5.07194e-05
4.76460e+00	5.07109e-05
4.76470e+00	5.07024e-05
4.76480e+00	5.06939e-05
4.76490e+00	5.06854e-05
4.76500e+00	5.06769e-05
4.76510e+00	5.06684e-05
4.76520e+00	5.06599e-05
4.76530e+00	5.06513e-05
4.76540e+00	5.06428e-05
4.76550e+00	5.06343e-05
4.76560e+00	5.06258e-05
4.76570e+00	5.06173e-05
4.76580e+00	5.06087e-05
4.76590e+00	5.06002e-05
4.76600e+00	5.05917e-05
4.76610e+00	5.05832e-05
4.76620e+00	5.05747e-05
4.76630e+00	5.05661e-05
4.76640e+00	5.05576e-05
4.76650e+00	5.05491e-05
4.76660e+00	5.05405e-05
4.76670e+00	5.05320e-05
4.76680e+00	5.05235e-05
4.76690e+00	5.05150e-05
4.76700e+00	5.05064e-05
4.76710e+00	5.04979e-05
4.76720e+00	5.04893e-05
4.76730e+00	5.04808e-05
4.76740e+00	5.04723e-05
4.76750e+00	5.04637e-05
4.76760e+00	5.04552e-05
4.76770e+00	5.04467e-05
4.76780e+00	5.04381e-05
4.76790e+00	5.04296e-05
4.76800e+00	5.04210e-05
4.76810e+00	5.04125e-05
4.76820e+00	5.04039e-05
4.76830e+00	5.03954e-05
4.76840e+00	5.03868e-05
4.76850e+00	5.03783e-05
4.76860e+00	5.03697e-05
4.76870e+00	5.03612e-05
4.76880e+00	5.03526e-05
4.76890e+00	5.03441e-05
4.76900e+00	5.03355e-05
4.76910e+00	5.03270e-05
4.76920e+00	5.03184e-05
4.76930e+00	5.03098e-05
4.76940e+00	5.03013e-05
4.76950e+00	5.02927e-05
4.76960e+00	5.02842e-05
4.76970e+00	5.02756e-05
4.76980e+00	5.02670e-05
4.76990e+00	5.02585e-05
4.77000e+00	5.02499e-05
4.77010e+00	5.02413e-05
4.77020e+00	5.02328e-05
4.77030e+00	5.02242e-05
4.77040e+00	5.02156e-05
4.77050e+00	5.02070e-05
4.77060e+00	5.01985e-05
4.77070e+00	5.01899e-05
4.77080e+00	5.01813e-05
4.77090e+00	5.01727e-05
4.77100e+00	5.01642e-05
4.77110e+00	5.01556e-05
4.77120e+00	5.01470e-05
4.77130e+00	5.01384e-05
4.77140e+00	5.01298e-05
4.77150e+00	5.01213e-05
4.77160e+00	5.01127e-05
4.77170e+00	5.01041e-05
4.77180e+00	5.00955e-05
4.77190e+00	5.00869e-05
4.77200e+00	5.00783e-05
4.77210e+00	5.00697e-05
4.77220e+00	5.00611e-05
4.77230e+00	5.00526e-05
4.77240e+00	5.00440e-05
4.77250e+00	5.00354e-05
4.77260e+00	5.00268e-05
4.77270e+00	5.00182e-05
4.77280e+00	5.00096e-05
4.77290e+00	5.00010e-05
4.77300e+00	4.99924e-05
4.77310e+00	4.99838e-05
4.77320e+00	4.99752e-05
4.77330e+00	4.99666e-05
4.77340e+00	4.99580e-05
4.77350e+00	4.99494e-05
4.77360e+00	4.99408e-05
4.77370e+00	4.99321e-05
4.77380e+00	4.99235e-05
4.77390e+00	4.99149e-05
4.77400e+00	4.99063e-05
4.77410e+00	4.98977e-05
4.77420e+00	4.98891e-05
4.77430e+00	4.98805e-05
4.77440e+00	4.98719e-05
4.77450e+00	4.98632e-05
4.77460e+00	4.98546e-05
4.77470e+00	4.98460e-05
4.77480e+00	4.98374e-05
4.77490e+00	4.98288e-05
4.77500e+00	4.98201e-05
4.77510e+00	4.98115e-05
4.77520e+00	4.98029e-05
4.77530e+00	4.97943e-05
4.77540e+00	4.97856e-05
4.77550e+00	4.97770e-05
4.77560e+00	4.97684e-05
4.77570e+00	4.97598e-05
4.77580e+00	4.97511e-05
4.77590e+00	4.97425e-05
4.77600e+00	4.97339e-05
4.77610e+00	4.97252e-05
4.77620e+00	4.97166e-05
4.77630e+00	4.97080e-05
4.77640e+00	4.96993e-05
4.77650e+00	4.96907e-05
4.77660e+00	4.96820e-05
4.77670e+00	4.96734e-05
4.77680e+00	4.96648e-05
4.77690e+00	4.96561e-05
4.77700e+00	4.96475e-05
4.77710e+00	4.96388e-05
4.77720e+00	4.96302e-05
4.77730e+00	4.96215e-05
4.77740e+00	4.96129e-05
4.77750e+00	4.96042e-05
4.77760e+00	4.95956e-05
4.77770e+00	4.95869e-05
4.77780e+00	4.95783e-05
4.77790e+00	4.95696e-05
4.77800e+00	4.95610e-05
4.77810e+00	4.95523e-05
4.77820e+00	4.95436e-05
4.77830e+00	4.95350e-05
4.77840e+00	4.95263e-05
4.77850e+00	4.95177e-05
4.77860e+00	4.95090e-05
4.77870e+00	4.95003e-05
4.77880e+00	4.94917e-05
4.77890e+00	4.94830e-05
4.77900e+00	4.94743e-05
4.77910e+00	4.94657e-05
4.77920e+00	4.94570e-05
4.77930e+00	4.94483e-05
4.77940e+00	4.94397e-05
4.77950e+00	4.94310e-05
4.77960e+00	4.94223e-05
4.77970e+00	4.94137e-05
4.77980e+00	4.94050e-05
4.77990e+00	4.93963e-05
4.78000e+00	4.93876e-05
4.78010e+00	4.93789e-05
4.78020e+00	4.93703e-05
4.78030e+00	4.93616e-05
4.78040e+00	4.93529e-05
4.78050e+00	4.93442e-05
4.78060e+00	4.93355e-05
4.78070e+00	4.93268e-05
4.78080e+00	4.93182e-05
4.78090e+00	4.93095e-05
4.78100e+00	4.93008e-05
4.78110e+00	4.92921e-05
4.78120e+00	4.92834e-05
4.78130e+00	4.92747e-05
4.78140e+00	4.92660e-05
4.78150e+00	4.92573e-05
4.78160e+00	4.92486e-05
4.78170e+00	4.92399e-05
4.78180e+00	4.92312e-05
4.78190e+00	4.92225e-05
4.78200e+00	4.92138e-05
4.78210e+00	4.92051e-05
4.78220e+00	4.91964e-05
4.78230e+00	4.91877e-05
4.78240e+00	4.91790e-05
4.78250e+00	4.91703e-05
4.78260e+00	4.91616e-05
4.78270e+00	4.91529e-05
4.78280e+00	4.91442e-05
4.78290e+00	4.91355e-05
4.78300e+00	4.91268e-05
4.78310e+00	4.91181e-05
4.78320e+00	4.91094e-05
4.78330e+00	4.91006e-05
4.78340e+00	4.90919e-05
4.78350e+00	4.90832e-05
4.78360e+00	4.90745e-05
4.78370e+00	4.90658e-05
4.78380e+00	4.90571e-05
4.78390e+00	4.90483e-05
4.78400e+00	4.90396e-05
4.78410e+00	4.90309e-05
4.78420e+00	4.90222e-05
4.78430e+00	4.90134e-05
4.78440e+00	4.90047e-05
4.78450e+00	4.89960e-05
4.78460e+00	4.89873e-05
4.78470e+00	4.89785e-05
4.78480e+00	4.89698e-05
4.78490e+00	4.89611e-05
4.78500e+00	4.89523e-05
4.78510e+00	4.89436e-05
4.78520e+00	4.89349e-05
4.78530e+00	4.89261e-05
4.78540e+00	4.89174e-05
4.78550e+00	4.89087e-05
4.78560e+00	4.88999e-05
4.78570e+00	4.88912e-05
4.78580e+00	4.88824e-05
4.78590e+00	4.88737e-05
4.78600e+00	4.88649e-05
4.78610e+00	4.88562e-05
4.78620e+00	4.88475e-05
4.78630e+00	4.88387e-05
4.78640e+00	4.88300e-05
4.78650e+00	4.88212e-05
4.78660e+00	4.88125e-05
4.78670e+00	4.88037e-05
4.78680e+00	4.87950e-05
4.78690e+00	4.87862e-05
4.78700e+00	4.87774e-05
4.78710e+00	4.87687e-05
4.78720e+00	4.87599e-05
4.78730e+00	4.87512e-05
4.78740e+00	4.87424e-05
4.78750e+00	4.87337e-05
4.78760e+00	4.87249e-05
4.78770e+00	4.87161e-05
4.78780e+00	4.87074e-05
4.78790e+00	4.86986e-05
4.78800e+00	4.86898e-05
4.78810e+00	4.86811e-05
4.78820e+00	4.86723e-05
4.78830e+00	4.86635e-05
